Username,Tweet ID,Tweet,Favourites Count,Retweet Count
PatUnleashed,1468181155069497353,"Rep. Dan Crenshaw defends the ""vaccine database"" the House of Representatives just passed!

See you at 7am eastern… https://t.co/yDPEaq0uXW",36,6
DineshDSouza,1466633310810034177,"Dan Crenshaw reacts to Stacey Abrams gubernatorial bid: 'I thought you said you were already the Governor' 
https://t.co/OxDJnoXXIL",1327,215
SoFiStadium,1466598736088293380,"Info regarding parent pick-up: Please arrive prior to 8:45pm to avoid delays. 

Enter lot P traveling westbound Cen… https://t.co/CclsEJOIoJ",693,220
realDailyWire,1466323903022723072,"Stacey Abrams: I’m Running For Governor. Crenshaw Fires, ‘I Thought You Said You Were Already The Governor’… https://t.co/nCJdk3QvNm",2447,174
kylenabecker,1466626091536162818,@TrumpJew2 I'm over Dan Crenshaw. I think everybody knows what kind of politician he is at this point.,614,66
realDailyWire,1465748099146551298,Rep. Crenshaw Torches Buttigieg Over ‘Out Of Touch’ Electric Vehicle Comments https://t.co/WBLnTQdZZ7 https://t.co/LZGobj0bwd,182,26
UWVolleyball,1466986456488894466,"Consecutive aces from Shannon Crenshaw ends it! DAWGS WIN!!

#PointHuskies https://t.co/GATDENd6KJ",190,21
SportsCenter,1467656758323826693,THE PATRIOTS ARE NOW THE NO. 1 SEED IN THE AFC 🔥 https://t.co/Vaom4NxsgB,39919,4105
NFL,1468072143866847233,"A rookie QB.
The No. 1 scoring defense.
The only AFC team with 9 wins.

After 13 weeks, the @Patriots are the AFC's… https://t.co/2UzxtZ5czW",8677,1730
ShannonSharpe,1468059427315994624,Are we sure the Patriots are playing tonite or this 1 of the military academies? I’ve never seen what the Patriots… https://t.co/R359YJ09Zr,10766,700
thadbrown7,1467981802312765444,"We've gone full snow globe on the field here in Orchard Park.

#Bills #Patriots https://t.co/aNRgAArTwY",6614,1147
espn,1467918673159626760,"Will the Patriots head into Buffalo and win their 7th game in a row? 

@Patriots vs. @BuffaloBills on Monday Night… https://t.co/TKou1qCk3J",3390,315
espn,1468059362795081730,".@AqibTalib21 had to politely decline Bill Belichick's offer to join the Patriots before retiring in 2020.

His rea… https://t.co/stSr9uaUMw",4271,355
BleacherReport,1468071148600664066,"PATRIOTS GET THE 4TH DOWN STOP AND THE W 

7 straight wins for the AFC’s top team 🔥

(via @NFL) 
 https://t.co/NXkFJGhZgE",3898,413
espn,1468013926969491457,".@stefondiggs went around the stadium before #MNF to play catch with Bills fans 🙌 

📺: Patriots vs. Bills | 8:15 ET… https://t.co/yMRVABYRbd",3559,313
RapSheet,1468057315186290693,"If the #Patriots win this game, Josh McDaniels’ offensive game plan should rest alongside Bill Belichick’s defensiv… https://t.co/nbCFb3XUVi",6928,467
KendrickPerkins,1468071750982418432,Mac Jones threw for only 19 yards today and the Patriots still won the game?! Give Belichick the Coach Of The Year right now! Carry on...,11327,1056
BleacherReport,1468020934800031750,"Patriots OL David Andrews doesn’t look worried about the weather in Buffalo tonight ❄️ 

(via @NBCSPatriots) 
 https://t.co/o9zEyUgj4Y",6002,365
Patriots,1468033263495102464,"GONE LIKE THE WIND!!!!

64-yard TD run for @DHx34!

📺: @ESPNNFL / Patriots app https://t.co/wffch51tUA",4121,806
EmmanuelAcho,1468070827924942853,"Retweet if the #Patriots would have still won with you as the starting quarterback tonight. 

#MNF",1053,526
BuzzPatterson,1467554185876938753,"There aren’t any patriots that have ever heard of Patriot Front. Lol. 

Looks like the new FBI recruits at Quantico got a field trip.",4741,1231
JackPosobiec,1468043627033149441,"BREAKING: In 2019 interview Dr Oz attacked the pro-life movement, opposed heartbeat bills, and mocked the anti-abortion movement",13148,4278
amyklobuchar,1467948361248645130,State lawmakers across the country have bills written and ready to go that will restrict people’s right to vote in… https://t.co/tRyT2Ln6g4,18530,4058
MattWalshBlog,1467640198557315079,"She's a perfect example of why we shouldn't forgive student loans. She makes 175,000 a year and wants the tax payer… https://t.co/zlS4aByS0q",22052,4231
DLoesch,1467882955578224652,"I was a full-time student and worked two part-time jobs, three during the Christmas season. I paid my own bills whe… https://t.co/gtsN81fUmF",6094,1246
BSSportsbook,1467984473367228425,"This is exactly how the weather should be every time the Pats and Bills play each other  

 https://t.co/ERyqdGIAsF",10502,636
thadbrown7,1467981802312765444,"We've gone full snow globe on the field here in Orchard Park.

#Bills #Patriots https://t.co/aNRgAArTwY",6614,1147
espn,1468013926969491457,".@stefondiggs went around the stadium before #MNF to play catch with Bills fans 🙌 

📺: Patriots vs. Bills | 8:15 ET… https://t.co/yMRVABYRbd",3559,313
espn,1468075282011762693,"Mac Jones in the Patriots' win over the Bills:

🔹 2/3 Comp/Att
🔹 19 Pass Yds

The run game was on full display 😅 https://t.co/QHn7B6tJEJ",4960,314
AdamSchefter,1468165146874896392,Patriots’ 3 pass attempts were their fewest in franchise history and tied with the 1968 Chiefs for 2nd fewest in a… https://t.co/MKO3s5nWDi,4014,330
PFF,1468070869025099786,The Patriots just beat the Bills and only threw the ball 3️⃣ times 🤯 https://t.co/cFyfVmzHZm,2950,271
BleacherReport,1468033242439856132,"DAMIEN HARRIS TURNS ON THE JETS 🔥

His 64-yard TD gives the Patriots an early lead over the Bills

(via @NFL) 
 https://t.co/3vDeetpm7o",3166,252
NFLonFOX,1468064473680330756,when the Bills elected to attempt a field goal going into the wind https://t.co/L6V4f9EJfM,1629,167
INC_Television,1468104270532677638,Shri Rahul Gandhi presented an Adjournment Motion in the Lok sabha on the ‘three draconian farm bills’. https://t.co/c0udAZc3sn,614,187
SportsCenter,1468030296633266178,.@terrellowens had @stefondiggs and the Bills FIRED UP‼️🔥 https://t.co/47nc9zdyX3,2292,177
Ryan_Spags,1468078616336646145,"To make things worse for the #Bills; They face Tom Brady, who is 32-3 lifetime against them, next week.",2033,162
JackPosobiec,1467937973639462929,"BREAKING: Jussie Smollett is testifying to his romantic involvement with one of the Nigerian brothers, including mu… https://t.co/arzQFZJD49",15411,3401
JackPosobiec,1467946065873838082,Jussie Smollett’s testimony needs to be televised. We deserve it,21853,2778
AP,1467969808067174405,"BREAKING: Jussie Smollett testifies ""there was no hoax"" during his trial on charges he lied to Chicago police about… https://t.co/kitvkSIRhW",1775,697
TheBabylonBee,1467599662714703875,Jussie Smollett Claims He Can’t Be Tried Because Last Night While Walking Home He Was Murdered https://t.co/VsIO18BRpR,16598,2902
MattWalshBlog,1467861606621237250,I consider it a grave human rights violation that we are not getting a livestream of the Jussie Smollett trial. Som… https://t.co/dltvk9fjbC,16531,1843
FoxNews,1468021514289176582,"Jussie Smollett testifies to receiving text from CNN's Don Lemon during Chicago Police attack investigation
https://t.co/ZlC6pWAB9w",1644,546
newsbusters,1467887808882769920,".@DonaldJTrumpJr called it: After hyping Jussie Smollett's claims, the leftist media are now hiding his trial over… https://t.co/3B8tIjthw4",2016,772
robbysoave,1468000737124888581,By far the most amazing claim Jussie Smollett made on the stand today was that the Osundairo brothers knew where to… https://t.co/Xz4AdweuzK,1190,299
GeorgePapa19,1467545136691224576,White Supremacists are so hard to find in America today that Smollett had to beat himself up outside in the Chicago… https://t.co/QaJloZpKjn,8535,2221
MattFinnFNC,1467982006621556738,"Smollett testified during investigation he got a text from Don Lemon — saying CPD didn’t believe him

 (smollett ta… https://t.co/oO4ryZzePA",4291,1179
NickForVA,1467959967995117572,"If America was really the racist hellscape that the Left claims it is, you would think guys like Smollett wouldn't… https://t.co/gWFaFmek5A",4995,815
JackPosobiec,1467934293943062530,BREAKING: Jussie Smollett has just taken the stand to defend himself,8751,921
MattFinnFNC,1467928044258144268,Jussie Smollett testifies on stand -- first night he met Bola Osundairo they did weed and cocaine together then wen… https://t.co/2sZc4bNMSr,599,269
MikeSington,1467948635358781441,Are we just going to ignore what Nick Cannon has stuffed in his pants? https://t.co/E9PG3HUjR4,102,18
iamlexstylz,1468049143486631947,"Nobody:

Nick Cannon: https://t.co/ENfuZq0dG1",89,17
49ers,1465908664183582722,"It's about that time! RT to vote 🔁 

#ProBowlVote Brandon Aiyuk 
#ProBowlVote Nick Bosa 
#ProBowlVote Trenton Canno… https://t.co/IEpROFCVoO",1716,3011
MarshaWarfield,1468017638303363073,"Y'all ready?
For me, Luenell, Ricky Smiley, Jim Jones, Bobb'e Thompson and some other people?
In a Nick Cannon Chri… https://t.co/sCy8mW4MPv",49,9
HonaCostello,1467955567599570944,Nick Cannon out here doing dick pics for the gram 😂😂🤣,56,9
AliNotAlli,1468006097092952067,Nick Cannon's dick is the new variant.,78,8
soompi,1466951862838571011,"#aespa To Become 1st K-Pop Artist Ever To Appear On ""The Nick Cannon Show""
https://t.co/tFTzHknBCm https://t.co/o7RsqtSU8D",10001,1673
PageSix,1468004103943073797,Fans lose their minds over Nick Cannon's apparent bulge on TV show https://t.co/Z46dFKgaLU https://t.co/820z1uzSPp,49,8
TheSource,1468069007630684162,[WATCH] Nick Cannon Celebrates His Great-Grandmother’s 102nd Birthday https://t.co/xKjxCD0Itp,52,8
HipHopDX,1467999796606738434,"Nick Cannon's nude leak is the talk of Twitter right now

https://t.co/Xy4NuWlcmU",11,6
TheBonfireSXM,1468004604755513344,The Nick Cannon Video #CrackleCrackle https://t.co/G2ZfUZp4rf,26,4
allkpop,1466951329830645762,"aespa to guest on Fox's 'The Nick Cannon Show'
https://t.co/sgilTZtD9h",756,83
itsLaycon,1467599321881210881,"This is chess not checkers ♟..
&gt;&gt; https://t.co/7wgtJBJRXq

Photographed by @jasmineshoots, Styled by @o9palms, co-o… https://t.co/bDAnmhoACD",2761,536
itsLaycon,1466013846578122752,"Happy New Month to you and yours 🎉 
Let’s turn up this December on the 17th at Eko Hotels with me and some of my Fr… https://t.co/nalqJJZ7nc",2726,590
itsLaycon,1466737170434121734,"Big ups to ⁦@veeiye⁩ we created a classics babe, shouts out to ⁦⁦@Pheelzonthebeat⁩ and ⁦⁦@DammyTwitch for bringing… https://t.co/0CGYthfHhT",1735,492
THEYAMS,1465275156733968387,"Thank you so much to @railster for playing Laycon’s ‘Wagwan’ at Grow in Hackney Wick, East London, England 😁… https://t.co/g8s0BKdWXS",447,162
Nobsdaslushhkid,1465730029778874377,"As an ex housemate &amp; winner, Laycon will always have to work twice as any other artist for his musical career to be… https://t.co/TJuCkisbto",1304,164
iSlimfit,1467045221942935559,"The first song on DJ Neptune’s Album where he had Laycon, Waje and Ladipoe is fire!!! 🔥

Laycon was just spitting b… https://t.co/fUlJnYMYL7",749,203
THEYAMS,1467230002362007555,To my UK people: Laycon is at SMADE Lounge right now. Pull up 🇬🇧 @itsLaycon @iamSMADE https://t.co/wBClOgEObD,613,160
iSlimfit,1467047335771451400,Whoever said Laycon is not talented should go listen to his verse on that DJ Neptune’s track. 🔥🔥🔥,867,223
moelogo,1467124810878787584,🔥 Veeiye - Enter My Head feat. Laycon (Official Video) https://t.co/OsGBgNMrOB,274,86
moelogo,1465586014060220419,"Proud of this young King ! 17-12-21 #iCONsFest 

Get tix - https://t.co/HUUGDXg9G2 https://t.co/MHrIyPjka7",523,190
iSlimfit,1467090990976618500,"“The journey is long, K Series. Laycon 🔥",325,73
JesseKellyDC,1467928463633965061,"I love NYC. Has always been one of my favorite places. Just a wild, loud place with great food and all kinds of his… https://t.co/GtRfIO8DJN",3213,439
nytimes,1467857655721046017,Breaking News: New York City will implement a sweeping vaccine mandate for all private employers that will take eff… https://t.co/67096hblhn,3810,699
JoeBorelliNYC,1467857543993167872,"Q: How can he enforce this on businesses that operate without licenses from #nyc?
A: He can’t. Don’t open the door… https://t.co/VkUyqgv1UQ",822,217
JennaEllisEsq,1467978709680508929,"DeBlasio’s updated vax mandate is unconstitutional. Here’s what you need to know. 
https://t.co/uJc7xBWArY",492,169
RonPaul,1467916522551222277,"DeBlasio Goes Full Dictator: 'Mandatory VAX For ALL'! - today on the Liberty Report:
https://t.co/eA6KUJjp7B",274,74
RitaCosby,1468038527371907074,"Tonight starting at 10pm on @77WABCradio: Taking YOUR calls on: #DeBlasio announces sweeping #NYC  #VaccineMandate,… https://t.co/IP2D7DxWHM",82,131
polialertcom,1467864046087061515,New York City Mayor Bill DeBlasio announces all private-sector workers in New York City will be subject to a vaccin… https://t.co/vfbYHGEGLD,272,69
RonPaul,1467935211262558211,DeBlasio Must Really Hate New York City https://t.co/1CkPqCBwdp,349,85
MaraGay,1467903855870500871,Nobody has the right to give someone else Covid-19. https://t.co/gjog3PkL3z,541,86
nytimes,1467889080331812864,"New York City will implement a sweeping vaccine mandate for all private employers that will take effect Dec. 27, Ma… https://t.co/3TYxugFCdD",868,171
RubinReport,1467931144842661890,"Nobody like Kamala, CNN almost becomes self aware, and Bill DeBlasio should be ignored.

Live in 5:

@rumblevideo:… https://t.co/Z2IWxRxZ33",215,47
RealDeanCain,1467883944959873024,Hopefully NYC will begin recovering once DeBlasio is out of office.  Can’t come soon enough. https://t.co/Oj0sXrEucK,569,68
RonPaul,1467956134975836168,DeBlasio's Illogical Use of Omicron As The Excuse To Ratchet Up Tyranny https://t.co/wTcDClVtHM,203,66
chiproytx,1467959174583791623,"1) Mayor DeBlasio is an authoritarian fool.  2) NYC is better than this.  3) I hope they prove it.  Austrians, Aust… https://t.co/Ndk8Ixdfyn",100,28
zlj517,1468178216225370115,"China deplores and firmly opposes the US diplomatic boycott of the Beijing Winter Olympics, has lodged stern repres… https://t.co/tPe8UeJpB4",293,99
vinod_bansal,1467875360205250565,#SDPI is trying to make children Jihadi Hate mongers but @vijayanpinarayi and other 'secularists are silent? The… https://t.co/EMUag265sn,181,91
